date,cases_5001,cases_5360,cases_8001,cases_23001,cases_41001,cases_50001,cases_54001,cases_68001,cases_73001,cases_76001,temperature_76001,temperature_54001,temperature_50001,temperature_73001,temperature_68001,temperature_41001,temperature_23001,temperature_05001,temperature_05360,temperature_08001,precipitation_76001,precipitation_50001,precipitation_54001,precipitation_73001,precipitation_68001,precipitation_41001,precipitation_23001,precipitation_05360,precipitation_08001,precipitation_05001
2017-07-01,38,4,6,3,8,9,8,10,10,55,25.28432087762496,28.356431397647327,25.66725128521168,19.31544002540344,29.1262058480276,22.783876433368352,28.878574218112544,22.946880327734984,26.10990915866419,29.660316816517287,3.4607386970706697,8.384290577837838,1.3818012721963204,1.7020272674093129,0.4989145007212419,1.3748593120198378,7.392066137003397,9.644723038578404,1.1655528942740392,7.540009454311864
2017-07-08,51,0,10,13,10,13,4,6,15,61,25.348441185343454,29.651099829183643,23.64117337103408,25.23626552522273,28.90182635313188,25.105250525742115,27.696517715924987,21.022065720464155,26.627958572122044,30.578809640345405,0.2356859264943147,0.2555484354362312,2.0760949614089657,0.0,0.9982587976801772,0.3051281285760314,13.469575028770423,1.6104196473110524,1.856877691860222,1.4284989285663043
2017-07-15,50,0,7,8,8,22,2,12,9,50,28.158326848002883,22.100141363672275,22.04715717500599,25.65184037136771,27.42627343790492,24.17771505209263,28.06001888563705,21.55780686936273,24.405689105630923,32.86988569469695,0.2425891889829458,0.9573451490674056,1.810725591488925,1.3496319067994669,2.044875581653251,0.1386650105412218,11.300858790915228,1.5285801863847064,6.817895443725064,1.518067871444339
2017-07-22,38,2,7,8,12,13,8,11,15,44,23.6952752428816,27.45034512067215,27.0525646731999,17.642391233100923,25.017516310039632,21.740731446001867,29.147218005813347,23.885267236782887,28.633881218350407,31.631712727348948,5.19141537950925,12.705068337498068,2.503807702047193,4.418799133885424,2.425536715884937,3.5817251180755263,3.1861729721173515,2.860762613165897,2.374250986865846,3.074142688654564
2017-07-29,36,2,4,6,15,15,2,6,16,59,19.667575052961144,28.635200721996902,27.052393125758744,25.413009996194084,25.53947316287527,26.343690707540727,30.440911682304225,20.19410503115942,28.718893695578263,32.37970916400941,0.7407303743478421,0.0,1.9628981345547392,0.0,0.7475473566984306,0.3485247299508718,13.2315228068998,0.3252462842876743,3.853185947989935,0.4945371749419917
2017-08-05,38,0,12,5,14,13,4,13,10,44,27.54514148133126,26.59751363624813,27.42808017840948,24.824182505230706,27.91361511589937,29.04427764329503,28.65124575599276,23.546574482181764,29.467727135841965,33.60532662600847,2.200216820209883,7.597533595371721,2.489754044848372,0.5047662247549468,3.824387765135447,0.0008916627086121,5.566839503327535,4.036284798105696,6.257982180299576,3.647347799283203
2017-08-12,27,2,14,8,19,14,4,8,20,38,28.76776544038968,29.67988969397668,28.24695188902314,22.0865250198619,25.94206810879147,30.474248319198573,27.30149494855592,20.48975524514463,26.93127718755193,31.03919128949053,3.215215751708456,9.114452450803542,3.7523840775645496,3.550089662016308,2.447008621819579,0.6726039796781549,5.609215047654394,6.457032145279661,2.9248953184750706,6.199861912367164
2017-08-19,14,2,11,8,7,8,6,10,13,44,23.80974094778989,31.43548965228917,27.51926993952461,23.075925969428592,30.859283998305703,28.094641818169475,28.901347562840588,23.08271994708309,25.994025658252266,30.34061959200704,1.525265538685682,11.970313395863467,3.5765588242161104,6.693790593972392,1.8699853454572293,5.2644588888058,8.118613864756714,5.2129254412064645,5.343234924347091,4.15545860670135
2017-08-26,44,0,11,4,7,11,11,9,14,44,24.4126577993186,29.558686891553872,26.871566237469217,17.90670808323168,27.669404921035504,28.811720009272555,29.450375398024622,17.405721956143648,25.93280913530357,30.69479896956892,2.2775417839685472,4.137374628079235,5.592784802719562,6.187137818780649,2.2676159201911155,2.0674758491425527,4.667303340603704,3.210059004468829,4.414559758900857,3.20506692202093
2017-09-02,29,2,6,8,15,12,4,12,17,46,24.612786573286893,29.55482871224487,29.462092214808724,25.187051724743725,30.425534560730927,28.71642789465077,28.93322376034724,22.16855621207781,28.381074888976475,28.287816064467627,0.8153660206726673,10.27766073245989,5.232019205044972,1.3377806215333898,1.4541823611989462,0.2101050704459558,9.5232981943878,8.238752494012767,1.446725019436648,7.050797550364152
2017-09-09,31,0,20,2,9,4,4,7,11,39,27.306625553418343,28.80334957832217,30.171765313819044,25.632732996992083,28.06638404926264,30.31768230707153,28.83642074957292,17.831000899805925,25.95556484198616,32.03556091976288,4.367469000775647,6.558926084023415,6.916171040358411,4.234209128439991,3.040964538394747,2.5899345916327365,3.5763342555431765,7.662558696412035,4.232480809517978,7.650069992209765
2017-09-16,39,0,19,3,6,8,5,7,9,29,29.32002915692528,30.296889959944668,28.42638323371994,23.785525772575102,30.357560774839524,25.14628446245716,29.6036755112745,22.19115189387275,26.199809050110968,32.43390626913549,8.338495843537016,11.513989512629305,4.039014641717478,4.06617710957062,1.610905228376993,1.6947530726612194,8.03160938033227,8.77195012365699,3.473558608330523,8.49935169002891
2017-09-23,37,0,20,5,11,11,2,3,15,44,27.639625846253946,29.01222579276705,27.92807464154808,25.762300777012666,31.21528092544295,30.656260953879823,29.662369627608456,22.993346858088323,27.437009977787262,27.874472872181773,4.283338634498549,4.644724162742983,3.505268612352787,2.267464556825573,2.222856760766502,0.3505920083624921,7.231119585817112,6.341050584000419,5.5305344412373705,5.447602713493549
2017-09-30,42,2,21,4,9,13,8,10,11,32,28.059124250076025,26.78842195204204,28.06871047006997,24.97385098306662,28.19558656840693,30.961483598192245,29.833620507663245,22.38881260651124,25.636089534805944,28.22741047874344,9.765827120912531,7.175489349630319,3.8295290837867206,6.1390750166983725,2.29361080066707,2.566026633312379,6.163183963215663,6.613333333158794,7.653084901673631,6.5330396988109625
2017-10-07,31,4,11,9,10,8,7,8,13,49,22.74287947362312,29.99630327522723,28.90043531410118,21.22330507012711,27.5291243080945,27.0794861859892,31.423287042480062,24.316798988075966,26.69220414592116,32.609219379762386,5.127189702567624,12.49245558244932,5.778414139760429,9.202258316976458,6.438932755807867,8.39001295980398,3.2663772664217468,9.452917579190384,3.350963319673748,8.85999550861313
2017-10-14,29,2,23,10,7,4,6,6,9,40,22.561631772847445,28.852696297954704,27.298768034513618,20.076567655214085,28.071491334571903,27.991765308126567,29.133889738955027,22.782448057710788,27.382451796009228,31.08523111090165,4.831289245702631,15.349531803635475,3.442858506181724,4.834787070812276,1.2556663581987149,3.6027983985030945,4.369993237050277,4.733226202329149,1.4827496809001115,4.115884378604801
2017-10-21,27,3,25,8,5,7,6,6,7,46,27.2504204722032,30.86746616195078,27.462466789730595,22.84399491804293,31.06885137616101,28.102659555295464,28.04457415938033,22.587605097767447,21.800144643552805,30.6095568135625,3.752670155268417,5.115630910765489,4.832929356421114,1.7017815222424062,2.9044179003590616,1.0721909488859085,5.392884823773769,4.090119125214754,0.3959313755211332,4.504246311568591
2017-10-28,27,1,32,5,6,7,6,1,10,48,18.818423705938407,29.66650687323753,27.964895300008287,20.70080305251549,31.11940518715365,24.35021802571135,27.91935746735475,16.03339758687899,21.20197162437841,27.88878341487169,9.687157837818988,10.876413559973663,4.318932290897385,9.75142895847657,7.087790845400371,9.295196818907527,7.419712973883618,9.492968119290447,3.5663039412846538,10.376095047316396
2017-11-04,24,3,29,5,6,11,10,8,7,37,23.92955168965464,27.21585558647607,28.251529124038143,21.74430610371834,29.534375766682665,25.72284636613045,27.687639537344097,21.864940851432284,24.75208687966991,31.341540374315024,8.038827700499667,23.868674051775933,5.434796347709376,12.341755788806797,5.02425481042637,13.562509841706424,1.8580399409061887,4.594863457254732,2.335389842865343,4.501790327965312
2017-11-11,27,1,26,2,9,15,9,5,7,48,25.92143340610912,27.701350184683232,28.522601607346022,17.5001916177926,24.495068378624072,23.91093816689224,29.03210302134581,25.77941269897384,28.01823670158018,29.94267072071849,2.447832879035305,5.291403345538769,10.84382243970767,6.846703423255507,5.160688514072205,8.389016981494345,2.285537893508773,4.847023415611639,3.238559150456179,3.915639181703498
2017-11-18,22,1,44,14,4,7,6,6,7,59,28.593565134567875,28.57838325444532,26.521226491461537,21.06814429395778,26.38294304850185,22.116601530504777,28.215089682391568,22.09936960482588,25.01093482291964,27.65395290574992,16.147997616009402,13.81020975001806,10.394410837596867,12.4128561522764,5.840181742579877,12.793633803357674,3.57331916365577,13.786406057221546,9.745530813248529,13.242603081604596
2017-11-25,28,1,26,2,9,2,13,6,12,49,24.09105808507981,26.533597058491075,27.736937442500164,19.15688294646333,25.583599187267247,20.79331755205583,28.47167865233148,22.295055419465506,24.1677830596099,27.781729068759272,2.4264655175472574,12.270107278461335,8.444856427004966,7.346170446361121,3.957610463045564,6.367781037234499,0.4969125457986715,3.1208740766905434,6.132074665127519,2.262629872492298
2017-12-02,21,1,36,6,4,7,10,7,9,66,22.83801949830672,26.044842948130093,28.078066654270696,21.70220923622933,26.46997228199054,23.21679948692981,28.307902593766613,22.00219961217533,25.913013865754472,34.31099961812948,2.415439454451053,0.766410719709061,7.662682433678479,8.85754538025756,4.963215380691572,2.22921923846719,2.064724201870346,8.726482289707048,0.2928747057872649,7.173722005741143
2017-12-09,30,0,31,5,12,9,17,4,13,43,24.4734290398524,28.198850630297525,28.989241207686835,17.981926102311206,28.372491264122555,24.869971898720284,26.7096041646321,20.94741265736189,24.62139514474353,25.14150796904236,0.0,0.950403880098494,0.7265162891805639,5.733965671526614,2.19549103127423,4.443917898069649,2.336860206841469,5.550097539555238,1.6141610950875769,5.8241334462423096
2017-12-16,14,0,51,8,3,13,18,11,6,53,23.53373140079252,25.270510800756995,21.07811315441373,19.02198432317956,23.22391049490712,25.084407461919216,28.799145878583136,20.95651728416336,24.37583098123861,32.40189933495911,4.845959037474688,0.4838209623947785,0.3199743897145419,0.0002986670815883,9.113204124256335e-05,2.3796921488870555,1.415748176477178,0.108187836545372,0.0,0.3159253414156032
2017-12-23,22,0,47,4,5,10,13,4,17,41,26.23019281202721,27.623298856794115,30.05866370801755,17.710298734123146,31.132888024010565,24.78343154455312,31.933867281211967,21.94422200742445,25.0030964983387,34.03701591526371,0.0,0.0,0.0438417982430255,0.0,0.0,0.0,0.0219348552684513,0.0011319938996799,0.0,0.1140757749936553
2017-12-30,19,1,38,5,3,17,16,7,8,37,21.81701729771408,25.541552799052663,29.73968564039504,19.14252800890503,26.36368572552958,25.111920983893327,31.09329395448123,21.89927617468796,25.19586873278642,32.58036176429063,12.583442858655804,8.004522540037424,5.543299746231488,2.05889567725122,4.737022044260298,14.780604861632996,1.5838703132385348,2.649145624785279,0.1293120511795377,2.51546668708312
2018-01-06,16,1,46,9,10,17,16,3,7,52,22.59374114478076,26.27647891287179,31.85059427925267,20.64815586129304,24.270738019523368,22.6601609671024,27.7425973722792,23.266881050734565,25.83851651917844,28.60599305528085,6.689409426766906,4.71083991040318,10.872114062247594,5.731772756544167,0.9729646393000142,11.98954520606322,4.265580108362803,4.67488638638392,0.6164223957802485,5.833413227971982
2018-01-13,35,0,64,8,4,16,15,2,8,31,26.173529789911093,26.14311017924076,28.560354846707035,19.24355641278364,26.07076024919732,23.825546855015865,28.82989330699166,18.3662483785692,23.40057903994209,30.92894317016341,6.881493636731643,3.191476563772424,1.7225640247679337,8.850389639180575,3.3071860958746933,4.162761943876921,2.7541646617266773,5.972790335744449,0.5210704971714761,4.29443520819876
2018-01-20,26,0,37,11,6,19,17,6,14,31,25.42428384274911,27.477548940598552,27.99554784432317,21.57261166903808,24.10525952947327,24.74960076030539,28.659663700334363,24.102455569803663,27.74045669459402,32.868216012315926,5.385741442438517,7.050923437665504,0.0623958657617656,5.222551411965363,2.165511419964036,2.6718386907285514,2.284073031731115,3.294006882077651,0.3834382869930089,3.6404633852150767
2018-01-27,26,1,27,7,10,6,13,5,8,24,26.963699768067773,26.981049877416893,30.53710687921876,22.1443780955887,29.90510995882517,25.64310907790735,28.56547337727257,21.18735923470081,23.643969580750586,34.51036127548375,3.2642800438371533,0.0275036594234561,0.0781896419158268,1.0519104200942675,0.0,1.3091269351095307,0.3814239735210752,2.217799717694951,0.0,2.008243453838821
2018-02-03,30,1,21,19,7,23,9,7,18,22,25.95643207866891,27.19510372562845,26.26540545980318,23.653511031946003,30.73856821477208,22.416383861897685,31.338834595410194,24.441675086449987,26.07215619503746,33.399295171049665,6.858868405059283,0.2922379247332086,0.7259647226409183,1.5810340580546869,0.0,1.3123822275937722,0.0,6.364005497163534,0.0,6.448466416492189
2018-02-10,22,2,23,8,4,26,4,1,11,31,23.26895733795628,26.47578962845645,25.388879669239085,19.75282213825988,30.9006712313456,15.826495162135684,32.50375525052583,23.767562367045507,26.30632575453864,33.99738211415028,0.9481241799381416,0.801379976221161,0.1298573620558043,0.5979805909141113,0.8444106791181831,2.021252641771891,0.5343565679173222,0.0,0.0,0.0
2018-02-17,23,1,21,13,8,23,7,4,7,35,27.675294656874147,26.16201952261472,31.574641544737634,25.799697746398504,31.026003008470656,25.64557688697621,33.610523135231254,22.232587806055022,23.95597645044427,34.46696328840185,4.07334906764583,0.7324308378950777,0.347622687233295,5.723775210528037,1.5420360652880465,0.2503198307050685,0.5264446838515943,3.3042258717905484,0.0,2.370545073261848
2018-02-24,21,0,14,4,5,13,7,8,7,34,27.18953965656133,25.89057407488611,30.021119758919752,17.881176366664914,28.5456726947365,21.25198810239849,34.46162539279324,22.463879246554665,22.88940298189316,34.60874596632956,6.337689193176566,0.0221999922443714,1.4033522404577958,10.731257742615384,2.9693402853351388e-05,10.95908897489913,0.0,0.0040595246243776,0.0,0.5374327122423053
2018-03-03,25,3,17,5,7,18,5,5,8,26,27.715207668514967,26.220587209194377,30.2046322187222,23.379237308654226,29.248479140879528,25.37617320213214,34.119187315445686,24.53138981520133,26.100228529792613,34.712199449831026,0.0,0.3486674740731239,1.031601412298872,0.0966727445094988,1.0416006228085273,2.481374344784167,0.005162500584745,0.0,0.0,0.0
2018-03-10,22,2,14,6,13,24,6,7,10,41,25.20681747273827,26.87377084441448,30.692149609424145,25.07986307837333,30.34604964330133,28.415053306677063,35.25229720866479,22.87792312843096,25.95162536846512,35.0500832461569,1.7596037352507157,3.5146838225290447,0.2209284338598316,2.5978030131703087,0.0,1.3122652108923902,0.950583316070937,0.0626115114152425,0.0675533693942471,0.9971389644291728
2018-03-17,14,1,13,6,9,14,3,6,7,44,26.345254193250376,31.07399261641171,32.534596561139146,24.120148834954165,29.85305787306539,27.60765892526012,35.30649984523161,25.20300846733914,29.48063151325001,35.30717485292439,0.3417706777906663,0.0,1.014041653761647,3.4048229786885025,0.2777511546725525,0.7602873938564676,0.0587969810810728,0.0,0.0,0.0509839852944225
2018-03-24,24,0,12,4,11,24,9,6,6,23,28.492961546608345,28.6794054078574,33.55077073344344,23.592103279443485,30.69301549873784,24.52605021830241,35.63128715879581,22.76544654124587,24.408558302994635,35.03168473660456,6.379368721675924,6.793335838185141,3.1388872285344607,12.100307205680233,5.637640402238732,8.045861548600586,2.467240820027423,6.096865677594935,0.0,5.954299675282838
2018-03-31,20,0,7,0,4,22,3,3,3,26,28.46291541092257,26.7962416838051,32.78617748870907,24.1427098997909,30.93355004501773,23.701082625969143,36.75563596566593,24.49921344637327,25.55911516047737,35.06783408690399,13.655367426305917,10.668387870161864,13.163828157578184,7.014208867529072,13.79006680927765,5.517376826041945,0.0363776800849828,7.706453790650941,0.0,7.123183187852921
2018-04-07,24,1,6,7,3,38,10,8,9,27,28.1188788313307,26.068789552645963,28.605009766033287,19.74933714666172,30.052203597258824,23.6297286208788,36.259911829325645,24.81232910652261,28.98947473944464,32.53010037047185,10.540090935447653,16.688118937435945,17.059043939440418,11.310162698694828,5.155286907841934,9.001635870472366,0.9595327895725324,11.651098236890435,0.8583537709322014,9.889070278005182
2018-04-14,22,1,8,3,10,34,14,10,9,32,26.32780833637497,25.59110789599405,25.57590630943264,23.34941713668146,27.427771520369333,21.8817454781748,36.06634827249096,22.708726354436667,30.19071794160129,34.0395781118812,9.532079740895837,7.609979382567005,3.646274541140004,10.300549191226606,1.7926889933323709,11.787035472038848,3.211584188945172,8.832582645494599,1.160245435830466,8.941026389279147
2018-04-21,22,0,10,9,5,30,9,8,5,29,26.267848693534088,26.564242883252632,24.98912327340704,26.045445509742063,27.975640829053628,23.44234721032018,36.09474890754495,24.693562172744667,28.95606658142628,36.69087010923193,4.563520802524574,18.337791528951577,2.362597355262885,6.36038084209518,3.1497843496899423,1.6511529283406516,3.58904743083621,2.729846534237354,0.0,2.950501910989552
2018-04-28,20,2,9,6,17,32,14,10,12,44,25.76177945120305,30.112004773782168,25.97116651263301,23.94169617969996,29.965570829700813,24.76816863370502,33.68780656720666,24.713033028847946,24.924006592278324,36.9901102009744,8.096292298425324,17.05692114783369,3.8739531317514846,6.77092906947417,7.939970447249418,0.3419004081463344,10.616037514599956,11.931076261192668,3.887114085078157,10.117259019021985
2018-05-05,24,1,7,2,13,45,11,14,10,37,27.10993951368813,26.428325029264776,25.755765833071468,16.62351698533248,28.037271032212647,24.13932380182348,32.12206839357659,25.19606006098937,26.83429519930728,37.249088213217256,14.633623657272592,21.398416207815924,5.536485500355865,7.605362712345179,4.22075549023966,9.682440264344727,7.199687237572509,10.642691254328764,1.6848884003527491,9.785560241673242
2018-05-12,20,2,5,5,11,51,8,10,7,43,29.89352367743216,27.19779914306895,26.16317859634888,16.987797173892293,26.16710497346975,21.50712868156837,29.781385182362232,22.895813226397905,26.955896807382697,33.72575905511269,8.184012241209095,16.401705031530717,4.723625963691139,12.970444754975656,6.426262141181076,5.32869214978001,6.839421565501303,10.06580007400428,3.0928043158699,9.537779837902018
2018-05-19,21,1,10,5,21,57,18,19,12,51,23.45694240468607,28.762038053551983,28.0542595071704,23.431401104647552,27.98921151093824,23.4922173197906,28.60107484949054,23.85023530594891,27.79328627031029,30.958343278098944,7.030619216074149,10.117498204405107,4.8996285167246585,9.176410323307444,3.187769195389651,4.311219638881595,4.943856528415276,15.790400096641005,4.99654466464806,13.186684671538307
2018-05-26,17,3,6,13,16,93,15,12,12,48,24.14246365877793,26.190030519982205,24.96737234171649,23.66735901723065,27.21179368502301,25.0629165501084,29.401571524633727,22.242708597782364,25.136537139093623,29.79859876136121,6.679346012824438,22.23930395890537,5.124969782671594,8.76743824069076,2.415683958791528,4.972507426073834,4.906461580500882,13.713035653821809,6.119229049151251,12.222946223089602
2018-06-02,19,1,24,6,25,104,14,13,23,59,24.386467199346068,27.378968736587087,24.16277853388172,24.59422361274714,27.154769135282603,22.24893184455444,28.39005332143706,23.205907047525294,26.433796247187704,31.07998591208905,5.232009695532182,11.105703669083823,6.366736268690038,11.048921829030386,2.6977556239512697,4.555831756436276,6.108811086679352,11.263738951650629,3.963447425935571,10.06685647967354
2018-06-09,23,1,21,8,16,86,12,6,18,55,26.34817246901068,28.755972014832867,16.836322903654867,20.887051257783213,26.462285182889183,21.88893982171779,29.63622252394921,20.93279731905313,23.96155693260713,34.704602471483994,0.3726441429412985,29.011876049104103,0.988629959913952,2.042119252303635,1.1031301485916774,1.4399399893363385,4.7376136448254895,2.7207608716074354,0.0236280268121218,2.457493207150267
2018-06-16,22,1,20,7,19,91,20,8,31,61,26.485649042401803,25.251303563233588,19.97337461635256,18.810571160666047,24.16899187659564,23.797543644122303,29.44396259645616,17.169421011844396,24.59561788330405,36.78833507319022,4.792704063250626,16.96840598969174,2.061982835984132,4.5035633807211735,2.9030258138790823,1.9026913914372363,6.570432980197437,4.985987116950349,3.2197884169713973,3.4584767489856145
2018-06-23,23,1,28,10,9,68,10,11,18,57,26.77952931090061,27.376619009615087,20.534868098537945,23.482158466271965,25.5108703437092,24.933629990625764,27.54358037353948,23.8324844579255,24.28372875540874,31.438572619250905,0.8242642179873462,0.0,2.370246418924136,0.7864132847958276,3.745494705554072,0.0006455449406395,6.311422635343189,2.911755854809276,1.782780921573897,2.5474642077600675
2018-06-30,23,1,27,5,11,54,19,3,16,40,26.433590717878207,25.804950970047404,23.54490259230167,18.65899108732637,22.647746289224408,23.129884117474315,27.8529345968383,21.20485074643609,22.78010114110838,28.611551529562128,4.01284843285057,23.92155209828889,3.335413498405249,6.591951610219426,0.2617640632551434,2.857411054491229,10.905908337291164,7.519631960711435,3.2606137551430256,6.578482567294133
2018-07-07,27,1,39,18,13,57,13,6,17,51,26.88212630701901,26.0907985110884,26.029323523384345,21.111018513201937,26.95744219021024,22.77517061814899,29.198974930568006,22.8980733287803,24.705051792241647,32.31655882126506,1.2928766701395646,9.1693208457434,1.3743871138770556,2.142255494200246,1.897998004345565,1.1401066986931885,3.098262923869585,5.136280825602727,0.8082205174819721,4.444745822034688
2018-07-14,35,1,50,26,3,59,29,9,15,33,22.784895214687804,26.6011673512468,26.24587744394839,26.7788956109892,31.33568147999679,24.106779323285515,27.73731283188823,23.19424429997134,26.576503225440486,31.96290913090749,0.3928335350276612,15.727032063126886,1.7975578544971182,0.2733101933975194,2.7113256995358057,1.2686771951847466,5.612863426399231,1.238399176984904,0.0969953416685378,1.1163479758757189
2018-07-21,22,0,39,23,12,45,43,8,11,29,22.745735882305127,28.90119150800036,26.417292028732188,24.15842423256898,28.03856763070983,27.547795951728204,27.60130850430657,19.05140231252892,26.74535373148689,31.10016329799745,0.7773295876089762,7.998209390138216,2.980302979068077,0.5513691352076867,0.648913514922899,0.0,3.875160617607616,1.1322379724723446,0.0,0.8763468870990243
2018-07-28,19,0,34,26,11,55,28,16,12,39,23.61024764877086,27.12339702089722,20.371522441589303,24.95129728743371,29.12507259661611,21.554488929158484,25.845102677373404,23.234383424264827,23.683659766357696,31.913338363131995,5.348864918176908,19.57069459515808,2.466902666252101,6.655848204567716,4.776192434506675,0.0389326498112393,3.75390438279476,4.06635882272316,3.2358911642550665,4.811939356402052
2018-08-04,20,1,41,20,9,55,38,11,16,42,23.681243661333376,30.32882695895667,22.699248141615964,25.237138410604537,28.781858584513063,26.575009709415667,28.716450430646965,22.62977976552614,21.573498256682733,31.29325852003694,4.492765696569058,14.30967135909736,2.3362070356238385,4.1619053960456425,0.5754087786045969,4.000985955771535,11.537948162144314,4.548905963240822,2.717022894670808,3.9733976228385006
2018-08-11,22,0,45,26,6,66,43,14,8,35,23.82331691630881,31.873336065927425,26.259891297783348,21.80100077639064,30.530623972505072,28.016366994234755,30.137728016277578,22.02281220795294,27.679139251915306,36.18748706011059,3.2623446471255018,18.837727240450143,0.8245125700942205,2.056856878520008,3.15913727459334,0.8327186044355422,5.516011120807503,2.1398541170897247,0.3012622550664424,2.2872754367359027
2018-08-18,18,0,35,39,7,56,44,8,5,29,27.448448560025703,31.394136470049578,28.015477439973285,26.94441100367947,33.13799212376721,29.825889870580017,29.8522116217656,18.59497516546176,29.719960608770894,33.84610144936302,0.8547794964928925,12.864484237752633,2.4721562845430705,2.6181561454287943,5.395129241490514,0.7928355484796626,2.6271311852349446,6.079223941765728,1.8149629490352703,5.3450197766459295
2018-08-25,25,2,35,46,9,44,48,9,13,28,24.26425822845089,30.44009854141664,26.75899579329279,25.37963051378349,30.926471449200864,26.52056192439592,29.6498242000929,21.44827881255725,27.94256972887825,35.255081574050394,0.6312474098536549,12.3027665995374,3.026954754794951,2.145409438671832,5.450326126299204,0.8117614149890218,5.497329917532928,0.9905826535894404,2.26575443917854,1.1031091896894174
2018-09-01,27,0,21,43,6,40,60,18,13,31,28.879041722701736,31.17990995608181,25.78741873256526,24.696404535214835,28.219382287802723,28.943938943543685,29.314067450817586,24.2596111761519,29.4486013547508,34.445939133118564,0.0,8.31040396942156,3.945575785705121,0.5511807795442765,3.42363246612472,0.1720495611271848,2.93705684544989,5.92171785898648,1.231294226289812,5.795262866608876
2018-09-08,25,2,28,25,6,39,56,17,16,33,28.077331749856565,27.831436142015416,28.641806942551984,26.242917380127288,27.95114083672768,27.36625599382382,28.12189877010592,24.756147377274125,28.70970247970897,34.738288323460175,2.248501250578409,8.471253405940567,4.593585637436261,3.1498983286480287,4.170787640469671,0.6173648845527021,6.579302917023923,9.196562759048506,5.635946076891483,8.85487080514139
2018-09-15,12,0,37,44,7,50,57,9,10,23,27.79035902782345,27.31276671873282,26.74565309330907,29.262607820638543,28.75249857659296,33.541984355496815,29.974196634011204,25.885200257435702,25.2989936277248,32.58075420933436,3.868352364279052,9.1916274149394,2.830777942312609,10.119958844678248,1.447598432676455,6.982255308511737,2.520094753335023,5.68230179242896,3.986110997090589,5.818752137979663
2018-09-22,22,2,24,48,7,35,77,23,9,27,26.79567980124881,28.323834955735112,29.79516861466242,25.533414107958865,31.86677291440552,27.835786645864875,28.973801820656583,24.272027819442208,28.086928105302466,30.95008221157812,0.6339146002995869,6.338265802554671,1.990426429388266,1.956645917470815,1.9218217949021088,0.96203850961344,6.368491679599883,4.893177673281133,1.8391131632828883,4.781444097595338
2018-09-29,22,4,32,47,7,33,63,21,9,27,24.063123731753738,29.594503579859243,29.385087778591885,25.463433101826286,30.05152152385549,27.47121003394916,28.247576930309744,22.57716939032195,26.67551647256948,29.04813393419706,2.9501872589913134,13.382829365071952,7.069471348598523,2.952088609550702,3.742137902463936,0.9944146549238064,9.063403236176276,7.998285296674423,0.8993116071566243,7.82853085874108
2018-10-06,27,3,33,63,4,31,108,18,10,22,25.50870389928397,28.39480722937563,29.18999268900787,22.62949754839719,29.615095286462925,29.42174217586042,28.77337104253465,22.562156944068025,24.713062567241145,27.11144717902039,4.7680989890842325,22.310333070214348,6.624568073252567,14.382726976249526,6.789819877880462,5.221933287146689,8.160387151279313,13.181960937986066,6.532268263135735,12.567508524072354
2018-10-13,23,1,32,80,4,35,84,21,8,25,27.904682225795323,26.321231503143288,28.713572561449144,20.012808418441825,25.99170486482917,24.445709757614264,27.22104457633236,22.677389884214502,28.02183509002456,32.501195407596335,3.904056422134077,14.251567412375104,10.603310784219216,9.926440952367546,6.490517514456324,15.158988127879764,2.219132481614006,9.86990140274782,4.621023641534166,11.087706888040511
2018-10-20,24,0,43,72,9,41,99,18,12,25,26.945215343050904,25.834615162884297,28.24553228710294,17.40152724877453,25.45503988555528,23.783335155195896,29.63749934334886,22.60741335945641,26.409245092384342,28.338633049305976,4.683540202038153,8.341529772872233,14.482856855920286,2.272193520077587,10.13062739960306,3.9872638593313567,4.735320128469287,6.562884291832873,3.5230323808346844,5.2551804165268825
2018-10-27,24,1,39,55,15,38,119,23,12,22,29.482830763129986,25.253379752854897,28.861165912693497,20.81743731540372,23.630226208421245,28.40269441477671,28.1375688895432,19.60608699439281,24.052962764106503,27.13420140017495,1.061249659541929,11.629860986947516,14.389127105068928,4.1873034280424815,6.673718830517204,5.013820865795723,12.521257336322558,6.119233726610962,4.260845451579497,5.446666181649412
2018-11-03,17,1,42,79,18,36,135,19,11,19,26.96581368878039,27.963002810825856,26.717127744384424,21.55962813977792,27.27922837725271,26.84631971403082,26.44696258773476,24.44101957775708,24.81489001245146,31.94768352450723,8.34696897242897,11.891752787450931,7.509361341556263,8.278603655067036,2.62750037335432,2.221786250054248,3.4586370628219214,6.416009473458487,3.949536343225483,6.544986503222982
2018-11-10,20,0,48,67,4,46,137,16,9,27,27.010306549460672,25.66343053244052,28.699874655010056,16.736378642760776,27.471644878922323,25.49443049225783,29.25419491758028,22.53346723741233,23.839280357544435,31.72521164471882,3.888979752458345,11.321138322577712,8.306970626862057,4.110662688002123,4.939613281375929,5.432379995757661,2.454258665424019,5.991878049736735,0.2305928904176741,4.636581558159065
2018-11-17,15,2,67,68,14,37,119,17,6,17,27.41310853590841,24.520337799962288,27.357769552931305,18.46807443625972,25.468572010895024,23.93800515325298,30.21146283703621,22.496267875166414,25.44858981775895,30.23705670293942,6.860862641161694,3.20775159474242,4.781755095605705,4.625801272741208,2.0072114780051984,5.734473805734192,3.047097732372179,5.213851111039439,0.4139127121087433,4.193102637686587
